Negative	too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot .
Negative	wanders all over the map thematically and stylistically , and borrows heavily from lynch , jeunet , and von trier while failing to find a spark of its own .
Positive	puts to rest any thought that the german film industry can not make a delightful comedy centering on food .
Positive	it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists .
Negative	more a gunfest than a rock concert .
Positive	this story of a determined woman 's courage to find her husband in a war zone offers winning performances and some effecting moments .
Positive	the asylum material is gripping , as are the scenes of jia with his family .
Positive	a meditation on faith and madness , frailty is blood-curdling stuff .
Positive	compulsively watchable , no matter how degraded things get .
Positive	huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine .
Negative	-lrb- a -rrb- painfully flat gross-out comedy ...
Positive	the picture 's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .
Positive	though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .
Positive	romantic , riveting and handsomely animated .
Negative	the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated .
Positive	and lee seems just as expectant of an adoring , wide-smiling reception .
Negative	but what is missing from it all is a moral .
Positive	when it 's not wallowing in hormonal melodrama , `` real women have curves '' is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams .
Positive	if you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .
Negative	the catch is that they 're stuck with a script that prevents them from firing on all cylinders .
Positive	a moving and weighty depiction of one family 's attempts to heal after the death of a child .
Positive	worth seeing just for weaver and lapaglia .
Negative	the movie ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie .
Negative	trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .
Negative	watching this film , what we feel is n't mainly suspense or excitement .
Positive	it deserves to be seen everywhere .
Positive	vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop .
Negative	the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .
Positive	late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .
Negative	animated drivel meant to enhance the self-image of drooling idiots .
