Entity	What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?
Description	What was the infamous feat of Germany 's U-2 submarine ?
Description	What 's the meaning of the name Tatiana ?
Numeric	How many web servers are there ?
Entity	In what movie is the number nine found in the title ?
Human	Who is Pia Zadora 's millionaire husband and mentor ?
Description	What is deadrise , nautical , ?
Entity	What is the brand name of the chemical daminozide ?
Entity	What was the name of Aristotle Onassis 's yacht ?
Entity	What is the rounded part on the top of a matchbook called ?
Entity	Name a technique widely used to detect birth defects ?
Entity	What film dramatized the Scopes monkey trial ?
Description	How do you box train a cat ?
Entity	What color are school buses ?
Description	Why are there Braille things on the ATM machines that people drive through ?
Entity	What does saliva consist of ?
Description	What does the name Melissa mean ?
Numeric	How many bones are in the human hand ?
Location	What are some mythology websites ?
Human	What doctor claimed in a 1946 book : `` There is no such thing as a bad boy '' ?
Description	What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?
Description	What does the Latin ante mortem mean ?
Entity	What term means a sexual attraction between a male and a female ?
Numeric	When is Bastille Day ?
Location	Where is the Kalahari desert ?
Description	What is `` flintknapping '' ?
Numeric	When was the De Beers company founded ?
Entity	What ill-fated craft was captained by Ernst Lehmann ?
Description	How do movie blues screens work ?
Description	What makes a tornado turn ?
Human	What character in The Beverly Hillbillies has the given names Daisy Moses ?
Human	Who led the opposition when Konrad Adenauer was Chancellor in Germany ?
Human	What hard-of hearing artist painted Sunflowers ?
Location	Where is Rider College located ?
Human	Who was the oldest U.S. president ?
Description	What is meant by the term `` yield to maturity '' in reference to bonds ?
Human	Who was the founding member of the Pink Floyd band ?
Human	Who wrote `` The Scarlet Letter '' ?
Description	What does the name Shawn mean ?
Numeric	How many Russians have landed on the moon ?
Entity	What was the name of the orca that died of a fungal infection ?
Entity	What plant is rum made from ?
Entity	What was the top box office movie in April 1998 ?
Numeric	How many oceans are there and name them ?
Numeric	How many warmup pitches does a reliever get coming into a baseball game ?
Human	What 's the name of Pittsburgh 's baseball team ?
Entity	What 's the most abundant element in the sun ?
Description	What is the difference between optical and digital video ?
Human	What college did Joe Namath play football for ?
Human	What company produces Spumante ?
Description	What causes pneumonia ?
Human	What was the name of the director of the movie `` Jaws '' ?
Entity	What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?
Description	What is the difference between fatalism and determinism ?
Human	What kind of organization is ` Last Chance for Animals ' ?
Location	Where can one find Rider College ?
Description	What is the classic definition of tragic hero ?
Description	What is the cultural origin of the ceremony of potlatch ?
Human	Who domesticated the wild turkey ?
Entity	How do you say `` fresh '' in Spanish ?
Human	Which Ventura County police department seized the largest cocaine shipment in it 's history ?
Human	Who painted the Sistine Chapel ?
Human	What court does Bob Woodward describe in The Brethren ?
Numeric	How many hands does Bjorn Borg use when hitting his forehand ?
Human	What is the name of the company that manufactures the `` American Girl '' doll collection ?
Human	Who is Peter Weir ?
Entity	What term does a Czech use to describe a Pole ?
Description	What is Margaret Thatcher known for ?
Human	What kind of business is 7-Eleven ?
Entity	What food of the three bears did Goldilocks eat ?
Numeric	How many countries are there ?
Location	What is the highest mountain in the world ?
Description	Why is black the color of mourning in the West ?
Numeric	What is the chemical reactivity of helium ?
Abbreviation	What does SIDS stand for ?
Location	Where can I find a review of Nightmare on Elm Street in a film journal ?
Human	What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?
Entity	What was Simple Simon fishing for in his mother 's pail ?
Location	What 's the sacred river of India ?
Numeric	What is the world population as of today ?
Numeric	How old is Benny Carter ?
Entity	What kind of flowers does detective Nero Wolfe raise ?
Entity	What was Connecticut 's first constitution called ?
Location	What do we call the imaginary line along the top of the Rocky Mountains ?
Numeric	How old is the Italian artist Maurizio Pellegrin ?
Human	Who was President Cleveland 's wife ?
Human	Who was Randy Steven Craft 's lawyer ?
Location	Where is Sinn Fein 's headquarters ?
Entity	What were the five opening words on Ben Casey ?
Entity	What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?
Entity	What animal causes the biggest threat to humans ?
Description	How do I stop background noise in a car stereo ?
Entity	What kind of car did Janis Joplin ask the Lord to buy her ?
Human	What are the top boy names in the U.S. ?
Numeric	What year did Apartheid start ?
Entity	What product on the market is good for hiding facial scars ?
Description	Why do magnets attract ?
Human	What American poet wrote : `` Good fences make good neighbors '' ?
Entity	What was originally defined as one 1-millionth of the distance from the equator to the Pole ?
Description	How can I get a comic character I made copyrighted and published ?
Abbreviation	What is the abbreviation for micro ?
Description	What is the definition of a witch ?
Numeric	When did CNN go on the air ?
Numeric	How many sides does a heptagon have ?
Description	How do I contact Answers.com direct ?
Numeric	How far is London UK from California ?
Numeric	What season is the setting for Shakespeare 's Midsummer Night 's Dream ?
Description	What is a Devo hat ?
Location	What are the four largest mountain ranges on the Asian continent ?
Entity	What 's the term for any four-sided figure ?
Human	What famous communist leader died in Mexico City ?
Entity	What measures did Clinton take to avoid the draft ?
Entity	What is the longest word in the English language ?
Description	What was the claim to fame of Explorer I , launched February 1 , 1958 ?
Human	Who made the deodorant that claimed that it `` actually builds up resistance to odor '' ?
Numeric	What is the normal resting heart rate of a healthy adult ?
Numeric	How deep is a fathom ?
Location	What gate opened on East and West Berlin ?
Description	What is `` snoogans '' ?
Human	Who is the current prime minister and president of Russia ?
Location	What continent 's name appears on the upper left corner of a Budweiser label ?
Entity	What 's destroyed in Genesis 19 : 24 ?
Human	What record company was formed by Herb Alpert and Jerry Moss ?
Human	What is Michael Jackson 's father 's name ?
Description	How is ` qigong ' properly pronounced ?
Human	What is `` the airline built for professional travelers '' ?
Abbreviation	What is RAM in the computer ?
Location	What country comes last in an alphabetical list ?
Human	Who is the youngest of the Beatles ?
Entity	What was John Steinbeck 's travelling companion Charley ?
Entity	What is a fear of water ?
Entity	What computer operating system is on the most computers ?
Entity	Which comic strip was never turned into a Broadway musical ?
Numeric	How big is the universe actually ?
Human	What famous model was married to Billy Joel ?
Numeric	How many tenths of the Earth 's surface lie under water ?
Description	What 's an auberge in France ?
Description	What is Jane Goodall known for ?
Description	What is a pig in a poke ?
Numeric	How many mountains have been named for Presidents in the continental USA ?
Human	Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?
